comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgyhHYLLQfJkWMRqYHd4AaABAg,"Respect Yuno. Ý tưởng sáng tạo quá độc đáo, quá hào hùng. Việc đem cải lương lên sân khấu RV là lần đầu tiên thấy. Mọi thể loại âm nhạc đều có phong cách riêng nhưng vẫn có tiếng nói chung là cảm xúc, ý nghĩa. 
Khi anh ca cải lương cất giọng lên thật  quá hay, vừa hoài niệm, vừa hào hùng. Nhưng đó cũng là điểm bất lợi cho Yuno. Cải lương quá hay nhưng đến ver rap của Yuno thì bị chìm xuống. Khi cải lương vừa xuất hiện như thể phần trước của Yuno bị lưu mờ, phần sau cũng kh khiến ngta hào hứng.Incredible",Yuno,PERFORMANCE,negative,cải lương quá hay nhưng đến ver rap của Yuno thì bị chìm xuống,moderate
UgyhHYLLQfJkWMRqYHd4AaABAg,"Respect Yuno. Ý tưởng sáng tạo quá độc đáo, quá hào hùng. Việc đem cải lương lên sân khấu RV là lần đầu tiên thấy. Mọi thể loại âm nhạc đều có phong cách riêng nhưng vẫn có tiếng nói chung là cảm xúc, ý nghĩa. 
Khi anh ca cải lương cất giọng lên thật  quá hay, vừa hoài niệm, vừa hào hùng. Nhưng đó cũng là điểm bất lợi cho Yuno. Cải lương quá hay nhưng đến ver rap của Yuno thì bị chìm xuống. Khi cải lương vừa xuất hiện như thể phần trước của Yuno bị lưu mờ, phần sau cũng kh khiến ngta hào hứng.Incredible",Yuno,PERFORMANCE,negative,"khi cải lương vừa xuất hiện như thể phần trước của Yuno bị lưu mờ, phần sau cũng kh khiến ngta hào hứng",moderate
Ugxlz4n6oeBKGBkeWy94AaABAg,"Double2T quá xứng đáng. Có câu: “Thành nhân trước khi thành công” rất hợp với bạn ấy. Bạn ấy luôn khiêm tốn và lễ phép trong mọi cử chỉ, biết “tôn sư” khi được quán quân đối với 3 người thầy của mình. Rất thích tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap. Cậu rất xứng đáng với sự nổ lực của mình, khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực của 1 số người không thích mình mà làm giảm đi niềm đam mê và tài năng của cậu. Chúc mừng Double2T🎉🎉 Rất respect cậu.❤❤",Double2T,PERSONALITY,positive,"tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap",moderate
Ugxlz4n6oeBKGBkeWy94AaABAg,"Double2T quá xứng đáng. Có câu: “Thành nhân trước khi thành công” rất hợp với bạn ấy. Bạn ấy luôn khiêm tốn và lễ phép trong mọi cử chỉ, biết “tôn sư” khi được quán quân đối với 3 người thầy của mình. Rất thích tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap. Cậu rất xứng đáng với sự nổ lực của mình, khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực của 1 số người không thích mình mà làm giảm đi niềm đam mê và tài năng của cậu. Chúc mừng Double2T🎉🎉 Rất respect cậu.❤❤",Double2T,PERSONALITY,positive,cậu ấy,moderate
Ugxlz4n6oeBKGBkeWy94AaABAg,"Double2T quá xứng đáng. Có câu: “Thành nhân trước khi thành công” rất hợp với bạn ấy. Bạn ấy luôn khiêm tốn và lễ phép trong mọi cử chỉ, biết “tôn sư” khi được quán quân đối với 3 người thầy của mình. Rất thích tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap. Cậu rất xứng đáng với sự nổ lực của mình, khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực của 1 số người không thích mình mà làm giảm đi niềm đam mê và tài năng của cậu. Chúc mừng Double2T🎉🎉 Rất respect cậu.❤❤",Double2T,PERFORMANCE,positive,Double2T quá xứng đáng,strong
Ugxlz4n6oeBKGBkeWy94AaABAg,"Double2T quá xứng đáng. Có câu: “Thành nhân trước khi thành công” rất hợp với bạn ấy. Bạn ấy luôn khiêm tốn và lễ phép trong mọi cử chỉ, biết “tôn sư” khi được quán quân đối với 3 người thầy của mình. Rất thích tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap. Cậu rất xứng đáng với sự nổ lực của mình, khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực của 1 số người không thích mình mà làm giảm đi niềm đam mê và tài năng của cậu. Chúc mừng Double2T🎉🎉 Rất respect cậu.❤❤",Double2T,PERSONALITY,positive,khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực,moderate
Ugxlz4n6oeBKGBkeWy94AaABAg,"Double2T quá xứng đáng. Có câu: “Thành nhân trước khi thành công” rất hợp với bạn ấy. Bạn ấy luôn khiêm tốn và lễ phép trong mọi cử chỉ, biết “tôn sư” khi được quán quân đối với 3 người thầy của mình. Rất thích tính cách của cậu ấy, mong cậu ấy sẽ thành công trong sự nghiệp rap. Cậu rất xứng đáng với sự nổ lực của mình, khán giả và ban giám khảo điều thấy đừng vì những lời tiêu cực của 1 số người không thích mình mà làm giảm đi niềm đam mê và tài năng của cậu. Chúc mừng Double2T🎉🎉 Rất respect cậu.❤❤",Double2T,PERFORMANCE,positive,cậu rất xứng đáng với sự nổ lực của mình,moderate
Ugy54el-zaI3KOxyoMJ4AaABAg,"Mùa này có thêm sự xuất hiện của vote khán giả trường quay khá mới và có nhiều cái khiến người yêu rap thật sự hơi khó chấp nhận. Nhưng nghĩ thoáng một tí thì họ sẽ đại diện cho đại đa số người nghe nhạc, có thể họ thích rap hoặc không thích rap hay không biết gì về rap mà chỉ là người thích nghe nhạc đơn thuần. Nhiệm vụ của thí sinh là chinh phục họ và cả bgk... Một sức ép không hề nhẹ... Theo mình nếu thí sinh làm được thì khi ra khỏi chương trình bệ phóng của họ sẽ vững vàng hơn các mùa trước...",vote khán giả trường quay,SHOW_FORMAT,negative,có nhiều cái khiến người yêu rap thật sự hơi khó chấp nhận,moderate
Ugy54el-zaI3KOxyoMJ4AaABAg,"Mùa này có thêm sự xuất hiện của vote khán giả trường quay khá mới và có nhiều cái khiến người yêu rap thật sự hơi khó chấp nhận. Nhưng nghĩ thoáng một tí thì họ sẽ đại diện cho đại đa số người nghe nhạc, có thể họ thích rap hoặc không thích rap hay không biết gì về rap mà chỉ là người thích nghe nhạc đơn thuần. Nhiệm vụ của thí sinh là chinh phục họ và cả bgk... Một sức ép không hề nhẹ... Theo mình nếu thí sinh làm được thì khi ra khỏi chương trình bệ phóng của họ sẽ vững vàng hơn các mùa trước...",thí sinh,PERFORMANCE,positive,làm được thì khi ra khỏi chương trình bệ phóng của họ sẽ vững vàng hơn các mùa trước,moderate
Ugy54el-zaI3KOxyoMJ4AaABAg,"Mùa này có thêm sự xuất hiện của vote khán giả trường quay khá mới và có nhiều cái khiến người yêu rap thật sự hơi khó chấp nhận. Nhưng nghĩ thoáng một tí thì họ sẽ đại diện cho đại đa số người nghe nhạc, có thể họ thích rap hoặc không thích rap hay không biết gì về rap mà chỉ là người thích nghe nhạc đơn thuần. Nhiệm vụ của thí sinh là chinh phục họ và cả bgk... Một sức ép không hề nhẹ... Theo mình nếu thí sinh làm được thì khi ra khỏi chương trình bệ phóng của họ sẽ vững vàng hơn các mùa trước...",bgk,TEAMWORK,neutral,bề mặt của họ,mild
UgxWAV8RZsIE-wBB8sB4AaABAg,"Mình xem RV sau khi nó kết thúc 😂 Chỉ vì mình nghe đc mấy bài khá hay trên các bxh âm nhạc. 
Và đây là cmt đầu tiên của mình trong chương trình. Vì, tập này. Bất ngờ là có 3 bài mình nghe trên bxh, và lúc đó mình thấy nó hay, khá ấn tượng. Mình có liếc tên ca sĩ thì lạ quá, không biết ai (mình ít nghe nhạc Việt), nào ngờ là 3 bài đó lại là trong cùng 1 tập. 
Quá ấn tượng. 4 chọn 1. Mà 3 bài mình thấy hay quá, nếu có vớt thì vớt 1 bạn thì vẫn quá uổng. 
Haiz đúng là khó khăn. Mấy bạn giỏi quá.",Rap Việt,GENERAL,positive,Quá ấn tượng,moderate
UgxWAV8RZsIE-wBB8sB4AaABAg,"Mình xem RV sau khi nó kết thúc 😂 Chỉ vì mình nghe đc mấy bài khá hay trên các bxh âm nhạc. 
Và đây là cmt đầu tiên của mình trong chương trình. Vì, tập này. Bất ngờ là có 3 bài mình nghe trên bxh, và lúc đó mình thấy nó hay, khá ấn tượng. Mình có liếc tên ca sĩ thì lạ quá, không biết ai (mình ít nghe nhạc Việt), nào ngờ là 3 bài đó lại là trong cùng 1 tập. 
Quá ấn tượng. 4 chọn 1. Mà 3 bài mình thấy hay quá, nếu có vớt thì vớt 1 bạn thì vẫn quá uổng. 
Haiz đúng là khó khăn. Mấy bạn giỏi quá.",Rap Việt,GENERAL,positive,4 chọn 1,neutral
UgxWAV8RZsIE-wBB8sB4AaABAg,"Mình xem RV sau khi nó kết thúc 😂 Chỉ vì mình nghe đc mấy bài khá hay trên các bxh âm nhạc. 
Và đây là cmt đầu tiên của mình trong chương trình. Vì, tập này. Bất ngờ là có 3 bài mình nghe trên bxh, và lúc đó mình thấy nó hay, khá ấn tượng. Mình có liếc tên ca sĩ thì lạ quá, không biết ai (mình ít nghe nhạc Việt), nào ngờ là 3 bài đó lại là trong cùng 1 tập. 
Quá ấn tượng. 4 chọn 1. Mà 3 bài mình thấy hay quá, nếu có vớt thì vớt 1 bạn thì vẫn quá uổng. 
Haiz đúng là khó khăn. Mấy bạn giỏi quá.",Rap Việt,GENERAL,positive,Mấy bạn giỏi quá,moderate
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",Long,PERFORMANCE,neutral,khá buồn vì Long không được đi tiếp,mild
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",Long,PERFORMANCE,neutral,"mỗi bài rap là sự thú vị, sự bất ngờ riêng",mild
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",Long,PERFORMANCE,positive,bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây,moderate
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",Long,PERSONALITY,positive,"rất riêng, cuốn hút",mild
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",Long,GENERAL,supportive,"Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long",moderate
Ugzw6bYq04CfOH8tvBB4AaABAg,"Khá buồn vì Long không được đi tiếp.Nhưng là một người mới trong rap thì thật không dễ dàng gì đấu cùng với những rapper lão làng khác.Mỗi bài rap là sự thú vị, sự bất ngờ riêng, bài”Có làm mới có ăn” vui vẻ hài hước đậm chất miền Tây không bùng cháy như những bài thi khác nhưng rất riêng, cuốn hút.Hi vọng Long sẽ tiếp tục làm rap, tiếp tục sáng tác những bài thật hay cho những fan của Long.Mãi ủng hộ Long trên con đường làm nhạc.Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ❤️❤️❤️",rap việt,GENERAL,positive,"Mãi yêu và ủng hộ rap việt, những nghệ sĩ rap thực thụ",strong
Ugx6zaGWMc8QNbt5CfV4AaABAg,"Sau Ricky Star với Lil Wuyn thì mình mới thấy thêm một người xử lý con beat house mượt mà tới vậy, đó là Pháp Kiều. Mặc dù nghe beat house thì quẩy nó phê đó nhưng để một rapper xử lý nó một cách mượt mà như 3 rapper mình vừa nêu trên thì không hề dễ. Như Justatee đã từng nhận xét về bài Silence của Lil Wuyn ở mùa 2, nếu một rapper có thể hòa quyện được với con beat house này thì nó sẽ đẩy cảm xúc người nghe lên mức đỉnh điểm, còn nếu không quyện được với nó thì cảm giác sẽ tuột mood hẳn👍",Lil Wuyn,PERFORMANCE,positive,rapper có thể hòa quyện được với con beat house này thì nó sẽ đẩy cảm xúc người nghe lên mức đỉnh điểm,moderate
